image_path,x1,y1,x2,y2,category,image_id,split,category_old,x1_modified,y1_modified,x2_modified,y2_modified
img/Trust_Nobody_Muscle_Tee/img_00000024.jpg,106,59,214,161,5,53548,train,18,106.0,59.0,214.0,161.0
img/Buttoned_Collarless_Blouse/img_00000087.jpg,1,1,205,270,4,6942,train,3,1.0,1.0,205.0,270.0
img/Waffle_Knit_Cardigan/img_00000019.jpg,35,1,275,300,1,56843,train,6,35.0,1.0,275.0,300.0
img/Quilted_Moto_Jacket/img_00000063.jpg,45,1,255,260,0,131451,train,11,45.0,1.0,255.0,260.0
img/Batwing_Open-Front_Cardigan/img_00000016.jpg,1,21,200,261,1,104852,train,6,1.0,21.0,200.0,261.0
img/Waffle_Knit_Cardigan/img_00000029.jpg,10,36,135,199,1,56853,train,6,10.0,36.0,135.0,199.0
img/Floral_Lace_Maxi_Cardigan/img_00000026.jpg,48,17,194,197,1,93843,train,6,48.0,17.0,194.0,197.0
img/Out_West_Knit_Tank/img_00000037.jpg,47,47,125,196,3,126339,train,17,47.0,47.0,125.0,196.0
img/La_Joie_Graphic_Heathered_Tee/img_00000019.jpg,81,80,235,246,5,109643,train,18,81.0,80.0,235.0,246.0
img/Tie-Front_Striped_Tee/img_00000040.jpg,6,75,215,261,5,50940,train,18,6.0,75.0,215.0,261.0
img/Side-Slit_Knit_Sweater/img_00000067.jpg,76,1,161,147,2,33801,train,16,76.0,1.0,161.0,147.0
img/Mixed_Ornate_Print_Blouse/img_00000018.jpg,72,59,181,236,4,26205,train,3,72.0,59.0,181.0,236.0
img/Road_Trip_Ready_Cardigan/img_00000027.jpg,45,60,187,276,1,135236,train,6,45.0,60.0,187.0,276.0
img/Contrast-Piped_Blouse/img_00000031.jpg,8,71,160,280,4,12835,train,3,8.0,71.0,160.0,280.0
img/Cable_Knit_Sweater/img_00000017.jpg,1,25,205,276,2,60173,train,16,1.0,25.0,205.0,276.0
img/Colorblocked_Tribal_Print_Blouse/img_00000011.jpg,77,64,251,189,4,12613,train,3,77.0,64.0,251.0,189.0
img/Tie-Dye_Paradise_Tank/img_00000022.jpg,53,58,149,208,3,50634,train,17,53.0,58.0,149.0,208.0
img/Patterned_Knit_Sweater/img_00000011.jpg,1,12,214,300,2,128499,train,16,1.0,12.0,214.0,300.0
img/Tribal-Inspired_Fringed_Cardigan/img_00000052.jpg,63,32,142,189,1,52938,train,6,63.0,32.0,142.0,189.0
img/Contrast_Trim_Henley_Tee/img_00000025.jpg,51,51,135,125,5,73510,train,18,51.0,51.0,135.0,125.0
img/Metallic_Knit_Sweater/img_00000044.jpg,7,1,300,300,2,119579,train,16,7.0,1.0,300.0,300.0
img/Geo_Pattern_Sweater/img_00000055.jpg,12,43,187,283,2,98451,train,16,12.0,43.0,187.0,283.0
img/Sheer_Abstract_Print_Blouse/img_00000052.jpg,20,68,180,236,4,32469,train,3,20.0,68.0,180.0,236.0
img/NY_Muscle_Tee/img_00000044.jpg,31,69,177,290,5,122129,train,18,31.0,69.0,177.0,290.0
img/Ditsy_Floral_Print_Blouse/img_00000001.jpg,27,73,191,236,4,15923,train,3,27.0,73.0,191.0,236.0
img/Quilted_Faux_Leather_Jacket/img_00000029.jpg,28,1,272,300,0,131287,train,11,28.0,1.0,272.0,300.0
img/Essential_Draped_Cardigan/img_00000050.jpg,67,63,237,300,1,87223,train,6,67.0,63.0,237.0,300.0
img/Big_City_Tee/img_00000044.jpg,1,17,300,300,5,122731,train,18,1.0,17.0,300.0,300.0
img/Southwestern-Inspired_Maxi_Cardigan/img_00000002.jpg,84,43,110,253,1,38626,train,6,84.0,43.0,110.0,253.0
img/Studded_Crepe_Tank/img_00000032.jpg,40,64,232,270,3,46390,train,17,40.0,64.0,232.0,270.0
img/Pocket_Shirt_Jacket/img_00000007.jpg,32,15,207,226,0,130132,train,11,32.0,15.0,207.0,226.0
img/Hooded_Leaf_Print_Utility_Jacket/img_00000046.jpg,14,58,189,277,0,105076,train,11,14.0,58.0,189.0,277.0
img/Triangle_Print_Muscle_Tee/img_00000023.jpg,137,58,300,280,5,51950,train,18,137.0,58.0,300.0,280.0
img/Collarless_V-Neck_Blouse/img_00000013.jpg,100,47,189,168,4,12433,train,3,100.0,47.0,189.0,168.0
img/Floral_Foliage_Print_Cardigan/img_00000023.jpg,31,48,170,250,1,93725,train,6,31.0,48.0,170.0,250.0
img/Collared_Luxe_Faux_Fur_Jacket/img_00000034.jpg,20,65,206,285,0,70794,train,11,20.0,65.0,206.0,285.0
img/Bandana_Print_Muscle_Tee/img_00000034.jpg,61,14,133,135,5,95538,train,18,61.0,14.0,133.0,135.0
img/Ombr&eacute;_Heart_Muscle_Tee/img_00000009.jpg,96,64,221,233,5,124081,train,18,96.0,64.0,221.0,233.0
img/Civil_Colorblocked_Mesh_Tee/img_00000045.jpg,53,3,162,183,5,66203,train,18,53.0,3.0,162.0,183.0
img/Buttoned_Collarless_Blouse/img_00000066.jpg,68,65,235,288,4,6922,train,3,68.0,65.0,235.0,288.0
img/Ditsy_Floral_Print_Blouse/img_00000104.jpg,23,1,204,296,4,16025,train,3,23.0,1.0,204.0,296.0
img/Leopard_Print-Pocket_Tank/img_00000011.jpg,57,19,173,198,3,112265,train,17,57.0,19.0,173.0,198.0
img/Pintucked_Chiffon_Blouse/img_00000057.jpg,16,9,296,300,4,28301,train,3,16.0,9.0,296.0,300.0
img/The_Beatles_Graphic_Tee/img_00000024.jpg,1,15,300,293,5,49457,train,18,1.0,15.0,300.0,293.0
img/Fuzzy_Eyelash_Knit_Sweater/img_00000031.jpg,1,16,300,291,2,97530,train,16,1.0,16.0,300.0,291.0
img/Miami_Heat_Graphic_Tank/img_00000003.jpg,29,1,267,300,3,119905,train,17,29.0,1.0,267.0,300.0
img/Striped_Linen_Flawless_Tee/img_00000007.jpg,25,63,174,286,5,43854,train,18,25.0,63.0,174.0,286.0
img/Kimono-Sleeved_Paisley_Blouse/img_00000065.jpg,48,53,139,155,4,23007,train,3,48.0,53.0,139.0,155.0
img/Floral_Crochet-Trimmed_Tank/img_00000034.jpg,41,72,149,184,3,93484,train,17,41.0,72.0,149.0,184.0
img/Crochet-Paneled_Chiffon_Blouse/img_00000068.jpg,47,75,157,206,4,14326,train,3,47.0,75.0,157.0,206.0
img/Hooded_Purl_Knit_Sweater/img_00000037.jpg,56,99,163,198,2,105701,train,16,56.0,99.0,163.0,198.0
img/Vegan_Leather-Sleeved_Bomber_Jacket/img_00000022.jpg,8,69,189,266,0,56437,train,11,8.0,69.0,189.0,266.0
img/Pintucked_Rose_Print_Blouse/img_00000030.jpg,72,62,221,205,4,28581,train,3,72.0,62.0,221.0,205.0
img/Charlie_Brown_Print_Tank/img_00000005.jpg,1,14,250,236,3,63212,train,17,1.0,14.0,250.0,236.0
img/New_York_City_Pocket_Tee/img_00000008.jpg,1,1,300,291,5,123019,train,18,1.0,1.0,300.0,291.0
img/Metallic_Knit_Sweater/img_00000024.jpg,78,40,174,159,2,119559,train,16,78.0,40.0,174.0,159.0
img/High-Neck_Sheer_Blouse/img_00000062.jpg,32,63,150,210,4,22551,train,3,32.0,63.0,150.0,210.0
img/Crochet_Racerback_Tank/img_00000027.jpg,1,1,210,300,3,76161,train,17,1.0,1.0,210.0,300.0
img/Striped_Open-Front_Cardigan/img_00000019.jpg,21,65,246,300,1,44514,train,6,21.0,65.0,246.0,300.0
img/Cropped_Knit_Sweater/img_00000004.jpg,56,56,158,166,2,77318,train,16,56.0,56.0,158.0,166.0
img/Coca-Cola_Muscle_Tee/img_00000037.jpg,68,43,132,162,5,70482,train,18,68.0,43.0,132.0,162.0
img/Knit_Crossback_Tee/img_00000001.jpg,45,95,146,195,5,108289,train,18,45.0,95.0,146.0,195.0
img/Windowpane-Patterned_Open-Front_Cardigan/img_00000022.jpg,31,61,182,219,1,58674,train,6,31.0,61.0,182.0,219.0
img/Hooded_Woven_Jacket/img_00000057.jpg,16,66,196,229,0,106405,train,11,16.0,66.0,196.0,229.0
img/Curved-Hem_Tank/img_00000025.jpg,68,17,171,228,3,78543,train,17,68.0,17.0,171.0,228.0
img/Tribal_Print_Dolman_Cardigan/img_00000048.jpg,3,55,70,275,1,52437,train,6,3.0,55.0,70.0,275.0
img/Swiss_Dot_Crochet_Tank/img_00000036.jpg,26,59,213,269,3,47013,train,17,26.0,59.0,213.0,269.0
img/Drop-Sleeve_Heathered_Tee/img_00000040.jpg,101,42,239,286,5,84567,train,18,101.0,42.0,239.0,286.0
img/Layered_Lace_Crew_Neck_Sweater/img_00000010.jpg,84,79,223,275,2,111525,train,16,84.0,79.0,223.0,275.0
img/Loyal_Cropped_Sweater/img_00000037.jpg,1,1,300,300,2,115907,train,16,1.0,1.0,300.0,300.0
img/Woven_Pocket_Tank/img_00000047.jpg,40,37,170,243,3,58857,train,17,40.0,37.0,170.0,243.0
img/Paneled_Faux_Leather_Bomber_Jacket/img_00000011.jpg,27,81,178,256,0,127854,train,11,27.0,81.0,178.0,256.0
img/Crochet_Lace-Paneled_Blouse/img_00000009.jpg,22,57,176,300,4,13972,train,3,22.0,57.0,176.0,300.0
img/Basquiat_Graphic_Tee/img_00000047.jpg,6,83,207,285,5,104156,train,18,6.0,83.0,207.0,285.0
img/Crochet-Trimmed_Batwing_Cardigan/img_00000021.jpg,99,94,233,247,1,76434,train,6,99.0,94.0,233.0,247.0
img/Mesh-Trimmed_Bib_Blouse/img_00000039.jpg,1,1,225,300,4,26024,train,3,1.0,1.0,225.0,300.0
img/Collarless_Draped_Open-Front_Jacket/img_00000022.jpg,15,111,210,279,0,70921,train,11,15.0,111.0,210.0,279.0
img/Kitten_Graphic_Sweater/img_00000017.jpg,27,1,170,291,2,108047,train,16,27.0,1.0,170.0,291.0
img/Lace-Paneled_Racerback_Tank/img_00000002.jpg,52,81,125,248,3,110404,train,17,52.0,81.0,125.0,248.0
img/New_You_Muscle_Tee/img_00000023.jpg,1,32,201,287,5,123238,train,18,1.0,32.0,201.0,287.0
img/Quilted_Floral_Bomber_Jacket/img_00000069.jpg,64,32,158,161,0,131385,train,11,64.0,32.0,158.0,161.0
img/Arrow-Printed_Tee/img_00000062.jpg,20,1,231,265,5,89480,train,18,20.0,1.0,231.0,265.0
img/Can_You_Not_Muscle_Tee/img_00000050.jpg,47,67,160,229,5,62272,train,18,47.0,67.0,160.0,229.0
img/Metallic-Threaded_Marled_Sweater/img_00000015.jpg,67,88,219,296,2,119832,train,16,67.0,88.0,219.0,296.0
img/Embroidered_Gauze_Blouse/img_00000033.jpg,57,18,251,259,4,17943,train,3,57.0,18.0,251.0,259.0
img/Paisley-Trimmed_Pocket_Tee/img_00000043.jpg,61,29,161,159,5,127336,train,18,61.0,29.0,161.0,159.0
img/Hooded_Chenille_Cardigan/img_00000010.jpg,50,56,189,300,1,104664,train,6,50.0,56.0,189.0,300.0
img/Sheer_Woven_Blouse/img_00000094.jpg,54,91,268,285,4,242,train,3,54.0,91.0,268.0,285.0
img/Sleek_Draped_Blouse/img_00000055.jpg,28,76,160,219,4,972,train,3,28.0,76.0,160.0,219.0
img/Heathered_Slit-Back_Tee/img_00000003.jpg,62,1,108,300,5,102648,train,18,62.0,1.0,108.0,300.0
img/Fluttered_Polka_Dot_Blouse/img_00000027.jpg,91,74,223,205,4,21506,train,3,91.0,74.0,223.0,205.0
img/Lace-Paneled_Racerback_Tank/img_00000021.jpg,44,64,124,230,3,110423,train,17,44.0,64.0,124.0,230.0
img/Everday_V-Neck_Cardigan/img_00000063.jpg,29,87,178,258,1,87558,train,6,29.0,87.0,178.0,258.0
img/Tropical_Print_Pocket_Tank/img_00000016.jpg,40,55,114,132,3,53220,train,17,40.0,55.0,114.0,132.0
img/Knit_Crew_Neck_Sweater/img_00000032.jpg,1,13,190,300,2,108253,train,16,1.0,13.0,190.0,300.0
img/Tribal_Patterned_Jacket/img_00000068.jpg,50,79,174,259,0,52339,train,11,50.0,79.0,174.0,259.0
img/Must-Have_Woven_Tee/img_00000038.jpg,7,63,166,217,5,121928,train,18,7.0,63.0,166.0,217.0
img/Bow-Front_Pintucked_Blouse/img_00000061.jpg,108,71,240,249,4,30210,train,3,108.0,71.0,240.0,249.0
img/Boxy_Faux_Fur_Jacket/img_00000054.jpg,73,61,234,280,0,136612,train,11,73.0,61.0,234.0,280.0
img/Double-Breasted_Drawstring_Parka/img_00000056.jpg,44,76,224,300,0,82827,train,13,44.0,76.0,224.0,300.0
img/Windowpane_Print_Blouse/img_00000115.jpg,63,120,149,222,4,7850,train,3,63.0,120.0,149.0,222.0
img/Leopard_Print_Longline_Cardigan/img_00000036.jpg,50,56,163,290,1,112224,train,6,50.0,56.0,163.0,290.0
img/Butterfly_Print_Blouse/img_00000126.jpg,1,9,243,284,4,5274,train,3,1.0,9.0,243.0,284.0
img/Heathered_Slit-Back_Tee/img_00000028.jpg,86,43,132,250,5,102673,train,18,86.0,43.0,132.0,250.0
img/Faux_Leather-Paneled_Mesh_Jacket/img_00000033.jpg,76,68,227,275,0,90664,train,11,76.0,68.0,227.0,275.0
img/Faux-Fur_Trimmed_Puffer_Parka/img_00000017.jpg,101,30,186,241,0,91923,train,13,101.0,30.0,186.0,241.0
img/Ribbed_Knit_Cropped_Sweater/img_00000041.jpg,47,78,192,232,2,134425,train,16,47.0,78.0,192.0,232.0
img/Life_Coordinates_Tee/img_00000001.jpg,84,86,251,283,5,112307,train,18,84.0,86.0,251.0,283.0
img/Mandarin_Collar_Blouse/img_00000083.jpg,123,37,201,157,4,25639,train,3,123.0,37.0,201.0,157.0
img/Faux_Leather_Hooded_Jacket/img_00000075.jpg,45,40,154,259,0,90002,train,11,45.0,40.0,154.0,259.0
img/Los_Angeles_Graphic_Tank/img_00000036.jpg,41,1,211,218,3,115242,train,17,41.0,1.0,211.0,218.0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000028.jpg,68,87,212,269,0,89155,train,11,68.0,87.0,212.0,269.0
img/Triangle_Print_Chiffon_Blouse/img_00000113.jpg,45,91,220,293,4,5414,train,3,45.0,91.0,220.0,293.0
img/Zippered_High-Neck_Sweater/img_00000075.jpg,1,9,300,300,2,60394,train,16,1.0,9.0,300.0,300.0
img/Faux_Leather-Sleeve_Marled_Jacket/img_00000014.jpg,38,82,196,213,0,90679,train,11,38.0,82.0,196.0,213.0
img/Colorblocked_Cable_Knit_Sweater/img_00000019.jpg,83,59,225,253,2,72009,train,16,83.0,59.0,225.0,253.0
img/Beaded-Trim_Mandala_Print_Blouse/img_00000027.jpg,39,47,87,166,4,24689,train,3,39.0,47.0,87.0,166.0
img/Quilted_Sweater/img_00000025.jpg,53,43,149,138,2,131568,train,16,53.0,43.0,149.0,138.0
img/Metallic_Beaded_Chiffon_Tank/img_00000004.jpg,53,74,139,252,3,119478,train,17,53.0,74.0,139.0,252.0
img/Butterfly_Print_Blouse/img_00000021.jpg,1,1,300,300,4,5169,train,3,1.0,1.0,300.0,300.0
img/Prairie-Embroidered_Peplum_Blouse/img_00000053.jpg,38,72,152,205,4,29731,train,3,38.0,72.0,152.0,205.0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000021.jpg,7,9,203,300,3,97343,train,17,7.0,9.0,203.0,300.0
img/Flutter_Self-Tie_Blouse/img_00000051.jpg,12,66,132,146,4,21308,train,3,12.0,66.0,132.0,146.0
img/City_of_NY_Tank/img_00000011.jpg,10,15,226,268,3,66045,train,17,10.0,15.0,226.0,268.0
img/Oversized_Braided_Knit_Sweater/img_00000036.jpg,56,59,158,300,2,126428,train,16,56.0,59.0,158.0,300.0
img/Colorblocked_Cable_Knit_Sweater/img_00000066.jpg,69,59,237,300,2,72056,train,16,69.0,59.0,237.0,300.0
img/Side-Slit_Muscle_Tee/img_00000060.jpg,81,39,190,246,5,33919,train,18,81.0,39.0,190.0,246.0
img/Embroidered_Ornate_Stripe_Tee/img_00000017.jpg,1,89,224,297,5,86814,train,18,1.0,89.0,224.0,297.0
img/Marble_Print_Tee/img_00000047.jpg,27,71,173,224,5,116383,train,18,27.0,71.0,173.0,224.0
img/Toujours_Graphic_Tank/img_00000011.jpg,45,58,154,212,3,51813,train,17,45.0,58.0,154.0,212.0
img/Rib_Knit_Maxi_Cardigan/img_00000011.jpg,226,40,300,227,1,133847,train,6,226.0,40.0,300.0,227.0
img/Daisy_Crochet_Cardigan/img_00000044.jpg,219,41,290,110,1,79371,train,6,219.0,41.0,290.0,110.0
img/Boxy_Giraffe_Print_Tank/img_00000033.jpg,59,74,203,232,3,137437,train,17,59.0,74.0,203.0,232.0
img/Colorblocked_Track_Jacket/img_00000061.jpg,1,26,225,300,0,73142,train,11,1.0,26.0,225.0,300.0
img/Longline_Burnout_Tee/img_00000043.jpg,1,55,161,250,5,113370,train,18,1.0,55.0,161.0,250.0
img/Zip_Collar_Bomber/img_00000018.jpg,55,59,242,300,0,8201,train,4,55.0,59.0,242.0,300.0
img/Chunky_Knit_Tassel_Cardigan/img_00000039.jpg,59,86,219,280,1,65472,train,6,59.0,86.0,219.0,280.0
img/Leaf_Print_Tee/img_00000006.jpg,1,6,300,300,5,111896,train,18,1.0,6.0,300.0,300.0
img/Ribbed_Shawl_Cardigan/img_00000049.jpg,29,72,199,263,1,134968,train,6,29.0,72.0,199.0,263.0
img/Diamond-Knit_Sweater/img_00000006.jpg,6,24,240,300,2,80681,train,16,6.0,24.0,240.0,300.0
img/Metallic_California_Burnout_Tank/img_00000003.jpg,47,52,241,300,3,119509,train,17,47.0,52.0,241.0,300.0
img/Stripe-Pocket_Tank/img_00000018.jpg,92,59,206,219,3,41437,train,17,92.0,59.0,206.0,219.0
img/Surfer_Girls_Tee/img_00000048.jpg,1,1,236,226,5,46929,train,18,1.0,1.0,236.0,226.0
img/Gauze_Layered-Trim_Blouse/img_00000005.jpg,12,81,179,266,4,21581,train,3,12.0,81.0,179.0,266.0
img/Nautical_Striped_Sweater/img_00000076.jpg,57,58,207,241,2,122609,train,16,57.0,58.0,207.0,241.0
img/Jaws_Muscle_Tee/img_00000012.jpg,54,61,160,186,5,107450,train,18,54.0,61.0,160.0,186.0
img/Side-Slit_Longline_Tee/img_00000003.jpg,108,43,175,270,5,33809,train,18,108.0,43.0,175.0,270.0
img/Tartan_Plaid_Blouse/img_00000003.jpg,6,51,203,300,4,3596,train,3,6.0,51.0,203.0,300.0
img/Ladder_Cutout_Halter_Tank/img_00000024.jpg,61,60,121,204,3,111006,train,17,61.0,60.0,121.0,204.0
img/Tasseled_Abstract_Floral_Cardigan/img_00000007.jpg,40,1,266,236,1,47491,train,6,40.0,1.0,266.0,236.0
img/Collared_Surplice_Blouse/img_00000027.jpg,33,97,218,231,4,11761,train,3,33.0,97.0,218.0,231.0
img/Open_Knit-Paneled_Cardigan/img_00000016.jpg,7,69,187,287,1,124581,train,6,7.0,69.0,187.0,287.0
img/Daisy_Print_Blouse/img_00000101.jpg,30,59,179,300,4,15446,train,3,30.0,59.0,179.0,300.0
img/Guns_N_Roses_Racerback_Tank/img_00000014.jpg,85,1,229,270,3,99751,train,17,85.0,1.0,229.0,270.0
img/Pintucked_Chiffon_Blouse/img_00000011.jpg,70,32,234,201,4,28256,train,3,70.0,32.0,234.0,201.0
img/Boxy_Woven_Moto_Jacket/img_00000037.jpg,67,45,239,231,0,39927,train,11,67.0,45.0,239.0,231.0
img/Abstract_Southwestern_Print_Cardigan/img_00000014.jpg,15,19,277,300,1,76124,train,6,15.0,19.0,277.0,300.0
img/Open-Front_Pointelle_Cardigan/img_00000015.jpg,74,63,228,295,1,125094,train,6,74.0,63.0,228.0,295.0
img/Pintucked_Button-Down_Blouse/img_00000077.jpg,29,27,217,229,4,28208,train,3,29.0,27.0,217.0,229.0
img/Striped_Ringer_Tee/img_00000025.jpg,63,92,241,264,5,45101,train,18,63.0,92.0,241.0,264.0
img/Drape-Front_Cardigan/img_00000055.jpg,1,65,210,239,1,83005,train,6,1.0,65.0,210.0,239.0
img/Abstract_Pattern_Cardigan/img_00000045.jpg,28,65,232,300,1,62669,train,6,28.0,65.0,232.0,300.0
img/Classic_Longline_Knit_Cardigan/img_00000016.jpg,33,81,194,282,1,68619,train,6,33.0,81.0,194.0,282.0
img/Tie-Dye_Fringe_Tank/img_00000037.jpg,55,64,158,205,3,50359,train,17,55.0,64.0,158.0,205.0
img/Abstract_Tribal_Print_Tank/img_00000013.jpg,27,1,284,300,3,78824,train,17,27.0,1.0,284.0,300.0
img/Knit_Shawl_Collar_Cardigan/img_00000027.jpg,66,44,209,300,1,108405,train,6,66.0,44.0,209.0,300.0
img/Longline_Crepe_Jacket/img_00000037.jpg,58,30,144,224,0,113514,train,11,58.0,30.0,144.0,224.0
img/Longline_Crochet_Cardigan/img_00000026.jpg,75,35,177,239,1,113548,train,6,75.0,35.0,177.0,239.0
img/Striped_Chiffon_Blouse/img_00000118.jpg,39,16,205,222,4,2520,train,3,39.0,16.0,205.0,222.0
img/Striped_Cowl_Neck_Sweater/img_00000076.jpg,22,47,114,180,2,42464,train,16,22.0,47.0,114.0,180.0
img/Sheer_Pleated-Front_Blouse/img_00000100.jpg,77,71,249,288,4,99,train,3,77.0,71.0,249.0,288.0
img/Abstract_Paint_Splatter_Blouse/img_00000076.jpg,39,49,204,283,4,8561,train,3,39.0,49.0,204.0,283.0
img/Oversized_Loose-Knit_Cardigan/img_00000016.jpg,1,105,300,300,1,126599,train,6,1.0,105.0,300.0,300.0
img/Circle_Crochet-Paneled_Tee/img_00000043.jpg,1,108,204,300,5,65740,train,18,1.0,108.0,204.0,300.0
img/Dip-Dye_Sweater/img_00000004.jpg,44,58,208,280,2,80909,train,16,44.0,58.0,208.0,280.0
img/Surfer_Girl_Tank/img_00000002.jpg,3,30,232,300,3,46829,train,17,3.0,30.0,232.0,300.0
img/Cutout_Purl_Knit_Sweater/img_00000009.jpg,4,7,182,253,2,78910,train,16,4.0,7.0,182.0,253.0
img/Ribbed_Racer_Tank/img_00000047.jpg,52,77,172,278,3,134861,train,17,52.0,77.0,172.0,278.0
img/Striped_Open-Front_Cardigan/img_00000042.jpg,114,58,210,218,1,44537,train,6,114.0,58.0,210.0,218.0
img/Bandana_Print_Muscle_Tee/img_00000002.jpg,77,40,163,171,5,95506,train,18,77.0,40.0,163.0,171.0
img/Faux-Fur_Trimmed_Puffer_Parka/img_00000070.jpg,17,65,144,267,0,91976,train,13,17.0,65.0,144.0,267.0
img/Organza_Overlay_Sweater/img_00000026.jpg,76,15,160,126,2,125767,train,16,76.0,15.0,160.0,126.0
img/Open-Front_Fringed_Cardigan/img_00000022.jpg,34,56,208,246,1,124850,train,6,34.0,56.0,208.0,246.0
img/Tribal_Printed_Pocket_Tee/img_00000006.jpg,1,1,300,300,5,52804,train,18,1.0,1.0,300.0,300.0
img/Crew_Neck_Sweater/img_00000010.jpg,1,32,300,296,2,75083,train,16,1.0,32.0,300.0,296.0
img/Athletic_Training_Tank/img_00000052.jpg,49,15,217,300,3,91787,train,17,49.0,15.0,217.0,300.0
img/Geo_Stripe_Tank/img_00000008.jpg,48,10,156,217,3,98664,train,17,48.0,10.0,156.0,217.0
img/Chevron_Cutout_Back_Cardigan/img_00000018.jpg,18,66,182,229,1,63443,train,6,18.0,66.0,182.0,229.0
img/Asymmetric_Zip-Front_Cardigan/img_00000055.jpg,46,69,226,298,1,90347,train,6,46.0,69.0,226.0,298.0
img/Shore_Girl_Cropped_Tank/img_00000032.jpg,64,67,160,203,3,33393,train,17,64.0,67.0,160.0,203.0
img/Dotted_Elephant_Print_Tee/img_00000043.jpg,55,81,164,135,5,82706,train,18,55.0,81.0,164.0,135.0
img/Bow_Back_Striped_Tank/img_00000028.jpg,70,7,236,293,3,130957,train,17,70.0,7.0,236.0,293.0
img/Ethereal_Draped_Front_Blouse/img_00000053.jpg,29,87,138,230,4,19058,train,3,29.0,87.0,138.0,230.0
img/Crochet_Mesh_Tank/img_00000030.jpg,64,62,156,255,3,76045,train,17,64.0,62.0,156.0,255.0
img/Hooded_Cotton_Canvas_Anorak/img_00000161.jpg,16,5,288,300,0,22754,train,1,16.0,5.0,288.0,300.0
img/Tweed_Moto_Jacket/img_00000030.jpg,59,50,132,123,0,54141,train,11,59.0,50.0,132.0,123.0
img/Striped_Metallic-Woven_Sweater/img_00000039.jpg,101,52,204,154,2,44231,train,16,101.0,52.0,204.0,154.0
img/Striped_Chiffon_Blouse/img_00000023.jpg,49,14,248,285,4,2425,train,3,49.0,14.0,248.0,285.0
img/High-Neck_Striped_Tee/img_00000024.jpg,40,55,191,262,5,103888,train,18,40.0,55.0,191.0,262.0
img/Vertical_Stripe_Tee/img_00000059.jpg,36,6,246,284,5,56746,train,18,36.0,6.0,246.0,284.0
img/Mesh-Trimmed_Bib_Blouse/img_00000050.jpg,20,52,170,205,4,26035,train,3,20.0,52.0,170.0,205.0
img/Medallion_Print_Blouse/img_00000039.jpg,33,47,196,281,4,25903,train,3,33.0,47.0,196.0,281.0
img/Sheer_Woven_Blouse/img_00000130.jpg,66,41,138,140,4,278,train,3,66.0,41.0,138.0,140.0
img/Pink_Floyd_Crochet_Trim_Tee/img_00000009.jpg,43,43,139,152,5,129265,train,18,43.0,43.0,139.0,152.0
img/EPTM._Tribal_Print_Track_Jacket/img_00000003.jpg,35,30,213,265,0,85144,train,11,35.0,30.0,213.0,265.0
img/Coca-Cola_Muscle_Tee/img_00000009.jpg,61,39,143,183,5,70454,train,18,61.0,39.0,143.0,183.0
img/Crocheted_Tonal-Patterned_Cardigan/img_00000012.jpg,25,71,181,290,1,77029,train,6,25.0,71.0,181.0,290.0
img/Geo_Pattern_Fringed_Cardigan/img_00000008.jpg,62,70,183,283,1,98389,train,6,62.0,70.0,183.0,283.0
img/Sleek_Draped_Blouse/img_00000106.jpg,1,74,188,300,4,1023,train,3,1.0,74.0,188.0,300.0
img/Ribbed_Knit_Cropped_Sweater/img_00000038.jpg,48,61,121,151,2,134422,train,16,48.0,61.0,121.0,151.0
img/On_Fleek_Muscle_Tee/img_00000029.jpg,11,118,183,268,5,124229,train,18,11.0,118.0,183.0,268.0
img/Daisy_Crochet_Cardigan/img_00000052.jpg,84,92,222,293,1,79379,train,6,84.0,92.0,222.0,293.0
img/Lace-Paneled_Lattice-Back_Blouse/img_00000004.jpg,55,76,146,263,4,23728,train,3,55.0,76.0,146.0,263.0
img/Stripe_V-Neck_Tee/img_00000052.jpg,1,28,265,300,5,41387,train,18,1.0,28.0,265.0,300.0
img/Striped_Waffle_Knit_Sweater/img_00000052.jpg,1,63,204,256,2,46142,train,16,1.0,63.0,204.0,256.0
img/Embroidered_Mesh_Cardigan/img_00000002.jpg,1,38,197,298,1,86650,train,6,1.0,38.0,197.0,298.0
img/Cable_Knit_Turtleneck_Sweater/img_00000021.jpg,21,54,131,234,2,60257,train,16,21.0,54.0,131.0,234.0
img/Camera_Graphic_Tee/img_00000011.jpg,1,39,218,273,5,61738,train,18,1.0,39.0,218.0,273.0
img/Meander_Pattern_Sweater/img_00000017.jpg,56,50,148,115,2,118684,train,16,56.0,50.0,148.0,115.0
img/Paneled_Stripe_Tank/img_00000008.jpg,64,50,137,173,3,127986,train,17,64.0,50.0,137.0,173.0
img/Organza_Overlay_Sweater/img_00000002.jpg,36,21,272,300,2,125743,train,16,36.0,21.0,272.0,300.0
img/Hooded_Varsity_Jacket/img_00000040.jpg,52,4,276,300,0,106222,train,11,52.0,4.0,276.0,300.0
img/Suede_Fringe_Jacket/img_00000033.jpg,32,1,283,300,0,46599,train,11,32.0,1.0,283.0,300.0
img/Chiffon_V-Neck_Blouse/img_00000101.jpg,1,47,210,300,4,9737,train,3,1.0,47.0,210.0,300.0
img/Speckled_Slub_Knit_Blouse/img_00000001.jpg,59,78,131,177,4,1723,train,3,59.0,78.0,131.0,177.0
